new_facility;name;region;unit_size;capacity;new_facility_order;amOrderValues_popTravelTime15min;amOrderComputed;amTravelTimeMax;amPopTravelTimeMax;amPopOrigTravelTimeMax;amCorrPopTime;amTravelTimeCatchment;amPopCatchmentTotal;amCapacityRealised;amCapacityResidual;amPopCatchmentDiff;amPopTotal;amPopTotalNotOnBarrier;amPopTotalOnBarrier;amPopResidualBefore;amPopResidualAfter;Segment;LONGITUDE2;LATITUDE3
TRUE;KUTAHYA YENI ASM 21;KUTAHYA;;5000;facility_21;;;15;2166;;0.097;15;2166;2166;2834;0;603798;600512;3286;187631;185465;Segment5;28,99803622;39,12727358
FALSE;AKHİSAR ZEYTİNLİOVA ASM;MANISA;2;5000;;3720;112;15;3720;3720;-0.56;15;3720;3720;1280;0;1607969;1604559;3410;865613;861893;Existing;27,678422;38,991019
FALSE;AKHİSAR DAĞDERE ASM;MANISA;1;2500;;1650;133;15;1650;1650;0.861;15;1650;1650;850;0;1607969;1604559;3410;816180;814529;Existing;28,130099;38,988197
FALSE;AKHİSAR SÜLEYMANLI ASM;MANISA;1;2500;;2193;122;15;2193;2193;-0.362;15;2193;2193;307;0;1607969;1604559;3410;837861;835667;Existing;27,775319;38,985958
FALSE;AKHİSAR MEDAR ASM;MANISA;1;2500;;2222;121;15;2222;2222;0.264;15;2222;2222;278;0;1607969;1604559;3410;840083;837861;Existing;27,821883;38,962178
FALSE;AKHİSAR BALLICA ALİ BUNAR ASM;MANISA;1;2500;;1722;132;15;1722;1722;-0.663;15;1722;1722;778;0;1607969;1604559;3410;817901;816180;Existing;27,698889;38,936944
FALSE;AKHİSAR 12 NOLU ASM;MANISA;2;5000;;19728;76;15;3113;19728;0.952;15;3113;3113;1887;0;1607969;1604559;3410;1031907;1028794;Existing;27,82840701;38,93220723
FALSE;AKHİSAR 3 NOLU ASM;MANISA;3;7500;;30586;50;15;3242;30586;0.852;15;3242;3242;4258;0;1607969;1604559;3410;1186728;1183487;Existing;27,83968;38,925952
FALSE;AKHİSAR 10 NOLU ASM;MANISA;4;10000;;33172;44;15;9959;33172;0.94;15;9959;9959;41;0;1607969;1604559;3410;1236687;1226728;Existing;27,83548;38,924149
FALSE;AKHİSAR 2 NOLU ASM;MANISA;4;10000;;35388;37;15;35388;35388;0.989;8;11542;10000;0;1542;1607969;1604559;3410;1296259;1286259;Existing;27,839305;38,92183
FALSE;AKHİSAR 8 NOLU ASM;MANISA;4;10000;;35061;39;15;14411;35061;0.94;14;11839;10000;0;1839;1607969;1604559;3410;1268759;1258759;Existing;27,840444;38,920644
FALSE;AKHİSAR 6 NOLU ASM;MANISA;3;7500;;27364;58;15;4554;27364;0.959;15;4554;4554;2946;0;1607969;1604559;3410;1122980;1118426;Existing;27,82533;38,918516
FALSE;AKHİSAR 7 NOLU AK-SEK VAKFI ASM;MANISA;7;17500;;35273;38;15;27581;35273;0.859;11;18377;17500;0;877;1607969;1604559;3410;1286259;1268759;Existing;27,835769;38,913019
FALSE;AKHİSAR 1 NOLU ASM;MANISA;2;5000;;24554;67;15;6132;24554;0.777;13;5100;5000;0;100;1607969;1604559;3410;1082744;1077744;Existing;27,843816;38,910803
FALSE;AKHİSAR 11 NOLU ASM;MANISA;2;5000;;21413;74;15;3479;21413;0.256;15;3479;3479;1521;0;1607969;1604559;3410;1045386;1041907;Existing;27,828849;38,907189
FALSE;AKHİSAR MECİDİYE ASM;MANISA;1;2500;;1230;142;15;1230;1230;-0.146;15;1230;1230;1270;0;1607969;1604559;3410;802475;801246;Existing;27,672647;38,887294
FALSE;AKHİSAR KAYALIOĞLU ASM;MANISA;1;2500;;3775;110;15;3775;3775;0.384;12;2651;2500;0;151;1607969;1604559;3410;870613;868113;Existing;27,770833;38,885277
FALSE;AKHİSAR BEYOBA GÜLFİDAN ÜNLÜ ASM;MANISA;1;2500;;1413;139;15;1413;1413;-0.167;15;1413;1413;1087;0;1607969;1604559;3410;806557;805143;Existing;27,777777;38,803611
FALSE;AKHİSAR AKSELENDİ ASM;MANISA;1;2500;;1874;129;15;1874;1874;0.042;15;1874;1874;626;0;1607969;1604559;3410;823366;821492;Existing;27,882972;38,773563
FALSE;ALAŞEHİR KEMALİYE ASM;MANISA;1;2500;;1814;130;15;1814;1814;0.675;15;1814;1814;686;0;1607969;1604559;3410;821492;819679;Existing;28,417072;38,465533
FALSE;ALAŞEHİR KAVAKLIDERE ASM;MANISA;3;7500;;5384;103;15;5384;5384;-0.051;15;5384;5384;2116;0;1607969;1604559;3410;897456;892072;Existing;28,3565;38,425844
FALSE;ALAŞEHİR PİYADELER ASM;MANISA;1;2500;;1550;137;15;1550;1550;-0.268;15;1550;1550;950;0;1607969;1604559;3410;809629;808079;Existing;28,438608;38,405122
FALSE;ALAŞEHİR KİLLİK ASM;MANISA;1;2500;;2863;118;15;2863;2863;0.701;14;2660;2500;0;160;1607969;1604559;3410;847326;844826;Existing;28,613353;38,380541
FALSE;ALAŞEHİR 5 NOLU ASM;MANISA;2;5000;;33002;45;15;33002;33002;0.851;5;5738;5000;0;738;1607969;1604559;3410;1226728;1221728;Existing;28,517322;38,356922
FALSE;ALAŞEHİR 1 NOLU ASM;MANISA;4;10000;;30184;51;15;17684;30184;0.92;12;10641;10000;0;641;1607969;1604559;3410;1183487;1173487;Existing;28,512739;38,356294
FALSE;ALAŞEHİR 4 NOLU ASM;MANISA;3;7500;;31742;48;15;26742;31742;0.92;8;8320;7500;0;820;1607969;1604559;3410;1199228;1191728;Existing;28,514319;38,355206
FALSE;ALAŞEHİR 3 NOLU ASM;MANISA;6;15000;;29004;53;15;12131;29004;0.948;15;12131;12131;2869;0;1607969;1604559;3410;1158487;1146356;Existing;28,514669;38,349316
FALSE;ALAŞEHİR 2 NOLU ASM;MANISA;3;7500;;22842;71;15;12867;22842;-0.268;8;8668;7500;0;1168;1607969;1604559;3410;1063579;1056079;Existing;28,532733;38,346402
FALSE;ALAŞEHİR YEŞİLYURT ASM;MANISA;2;5000;;3286;114;15;3286;3286;0.848;15;3286;3286;1714;0;1607969;1604559;3410;858596;855310;Existing;28,64945;38,342202
FALSE;DEMİRCİ 1 NOLU ASM;MANISA;3;7500;;12213;88;15;8451;12213;0.599;14;7925;7500;0;425;1607969;1604559;3410;977941;970441;Existing;28,65442977;39,04784946
FALSE;DEMİRCİ 2 NOLU ASM;MANISA;3;7500;;13174;86;15;13174;13174;0.886;10;7519;7500;0;19;1607969;1604559;3410;986952;979452;Existing;28,65782614;39,0396882
FALSE;GÖLMARMARA 1 NOLU ASM;MANISA;7;17500;;8811;94;15;8811;8811;-0.227;15;8811;8811;8689;0;1607969;1604559;3410;937169;928358;Existing;27,915647;38,711617
FALSE;GÖRDES 1 NOLU ASM;MANISA;5;12500;;10474;91;15;10474;10474;0.191;15;10474;10474;2026;0;1607969;1604559;3410;959628;949154;Existing;28,289194;38,930585
FALSE;KIRKAĞAÇ İSMAİL BARIŞ AYDIN ASM;MANISA;3;7500;;4256;106;15;4256;4256;-0.185;15;4256;4256;3244;0;1607969;1604559;3410;884095;879839;Existing;27,84466663;39,17926712
FALSE;KIRKAĞAÇ KARAKURT ASM;MANISA;1;2500;;3024;117;15;3024;3024;-0.483;10;2597;2500;0;97;1607969;1604559;3410;849826;847326;Existing;27,814792;39,114919
FALSE;KIRKAĞAÇ 1 NOLU ASM;MANISA;3;7500;;39706;35;15;39706;39706;0.407;5;8309;7500;0;809;1607969;1604559;3410;1306259;1298759;Existing;27,67788;39,109458
FALSE;KIRKAĞAÇ 3 NOLU ASM;MANISA;1;2500;;36507;36;15;29007;36507;0.125;3;4019;2500;0;1519;1607969;1604559;3410;1298759;1296259;Existing;27,67419074;39,10406785
FALSE;KIRKAĞAÇ 2 NOLU ASM;MANISA;3;7500;;28328;56;15;20710;28328;0.484;7;8212;7500;0;712;1607969;1604559;3410;1138258;1130758;Existing;27,669083;39,104014
FALSE;KIRKAĞAÇ BAKIR ASM;MANISA;1;2500;;9456;93;15;9456;9456;-0.321;4;2520;2500;0;20;1607969;1604559;3410;939669;937169;Existing;27,702969;39,080447
FALSE;KÖPRÜBAŞI BORLU ASM;MANISA;2;5000;;2141;124;15;2141;2141;-0.179;15;2141;2141;2859;0;1607969;1604559;3410;833520;831379;Existing;28,463961;38,752294
FALSE;KULA GÖKÇEÖREN ASM;MANISA;1;2500;;1148;144;15;1148;1148;0.829;15;1148;1148;1352;0;1607969;1604559;3410;800066;798918;Existing;28,487386;38,57108
FALSE;KULA 1 NOLU İRFAN ERKAN ASM;MANISA;4;10000;;20316;75;15;12816;20316;0.915;14;11176;10000;0;1176;1607969;1604559;3410;1041907;1031907;Existing;28,646372;38,547561
FALSE;KULA 4 NOLU ASM;MANISA;2;5000;;15044;83;15;8972;15044;-0.157;8;5595;5000;0;595;1607969;1604559;3410;997031;992031;Existing;28,63151;38,545925
FALSE;KULA 3 NOLU ASM;MANISA;3;7500;;21852;73;15;21852;21852;0.789;8;9105;7500;0;1605;1607969;1604559;3410;1052886;1045386;Existing;28,647064;38,545719
FALSE;SOMA 7 NOLU ASM;MANISA;1;2500;;25235;65;15;13548;25235;0.74;6;3135;2500;0;635;1607969;1604559;3410;1092547;1090047;Existing;27,623024;39,187433
FALSE;SALİHLİ POYRAZDAMLARI ASM;MANISA;1;2500;;1026;147;15;1026;1026;0.173;15;1026;1026;1474;0;1607969;1604559;3410;796739;795714;Existing;28,139019;38,625113
FALSE;SALİHLİ ADALA ASM;MANISA;2;5000;;2147;123;15;2147;2147;0.828;15;2147;2147;2853;0;1607969;1604559;3410;835667;833520;Existing;28,279213;38,573674
FALSE;SALİHLİ TAYTAN ASM;MANISA;1;2500;;2056;125;15;2056;2056;-0.36;15;2056;2056;444;0;1607969;1604559;3410;831379;829323;Existing;28,196164;38,516103
FALSE;SALİHLİ DURASILLI ASM;MANISA;3;7500;;5125;104;15;3681;5125;0.683;15;3681;3681;3819;0;1607969;1604559;3410;892072;888391;Existing;28,239336;38,5104
FALSE;SALİHLİ T TİPİ CEZAEVİ ASM;MANISA;1;2500;;5468;102;15;5468;5468;0.9;10;2715;2500;0;215;1607969;1604559;3410;899956;897456;Existing;28,25045093;38,50597707
FALSE;SALİHLİ SART ASM;MANISA;3;7500;;6903;98;15;6903;6903;-0.191;15;6903;6903;597;0;1607969;1604559;3410;915314;908412;Existing;28,042777;38,495555
FALSE;SALİHLİ YILMAZ KIYMET-MUAMMER ŞAHİN ASM;MANISA;2;5000;;4226;108;15;4226;4226;0.881;15;4226;4226;774;0;1607969;1604559;3410;877339;873113;Existing;28,111781;38,495333
FALSE;SALİHLİ 11 NOLU NURİYE ÖZBAŞ ASM;MANISA;2;5000;;24426;68;15;6117;24426;0.699;13;5357;5000;0;357;1607969;1604559;3410;1077744;1072744;Existing;28,1623;38,490108
FALSE;SALİHLİ 2 NOLU ASM;MANISA;5;12500;;48038;20;15;48038;48038;0.959;7;12708;12500;0;208;1607969;1604559;3410;1405192;1392692;Existing;28,141408;38,487255
FALSE;SALİHLİ 10 NOLU ASM;MANISA;1;2500;;47339;22;15;34839;47339;0.982;5;2852;2500;0;352;1607969;1604559;3410;1392509;1390009;Existing;28,146719;38,486089
FALSE;SALİHLİ 9 NOLU ASM;MANISA;2;5000;;31663;49;15;16419;31663;0.694;7;5862;5000;0;862;1607969;1604559;3410;1191728;1186728;Existing;28,161733;38,485344
FALSE;SALİHLİ 3 NOLU ASM;MANISA;2;5000;;26633;62;15;10075;26633;0.959;12;6027;5000;0;1027;1607969;1604559;3410;1107882;1102882;Existing;28,165225;38,484411
FALSE;SALİHLİ 4 NOLU ASM;MANISA;3;7500;;42770;28;15;30643;42770;0.853;7;9150;7500;0;1650;1607969;1604559;3410;1356025;1348525;Existing;28,134089;38,483844
FALSE;SALİHLİ 6 NOLU ASM;MANISA;3;7500;;34572;41;15;22558;34572;0.924;8;8669;7500;0;1169;1607969;1604559;3410;1256259;1248759;Existing;28,158017;38,481149
FALSE;SALİHLİ 8 NOLU BERKAY KAPLAN ASM;MANISA;4;10000;;42605;29;15;34294;42605;0.952;8;12129;10000;0;2129;1607969;1604559;3410;1348525;1338525;Existing;28,151667;38,48111
FALSE;SALİHLİ 1 NOLU HATİCE-HÜSEYİN BULUT ASM;MANISA;5;12500;;32166;46;15;18161;32166;0.94;12;13186;12500;0;686;1607969;1604559;3410;1221728;1209228;Existing;28,134297;38,478697
FALSE;SALİHLİ 7 NOLU MUALLA-A.ZÜHTÜ SABANCI ASM;MANISA;3;7500;;23148;70;15;5054;23148;0.902;15;5054;5054;2446;0;1607969;1604559;3410;1068633;1063579;Existing;28,128105;38,478533
FALSE;SALİHLİ 5 NOLU ASM;MANISA;5;12500;;24844;66;15;7303;24844;0.745;15;7303;7303;5197;0;1607969;1604559;3410;1090047;1082744;Existing;28,160092;38,476205
FALSE;SARIGÖL ÇANAKÇI ASM;MANISA;1;2500;;1621;136;15;1621;1621;-0.358;15;1621;1621;879;0;1607969;1604559;3410;811251;809629;Existing;28,698847;38,283389
FALSE;SARIGÖL 1 NOLU ASM;MANISA;3;7500;;17469;79;15;9969;17469;0.935;13;7715;7500;0;215;1607969;1604559;3410;1017237;1009737;Existing;28,698391;38,241711
FALSE;SARIGÖL 2 NOLU ASM;MANISA;3;7500;;18183;78;15;18183;18183;0.523;8;8737;7500;0;1237;1607969;1604559;3410;1024737;1017237;Existing;28,696783;38,239158
FALSE;SARIGÖL BAHADIRLAR ASM;MANISA;1;2500;;1641;134;15;1641;1641;-0.087;15;1641;1641;859;0;1607969;1604559;3410;814529;812888;Existing;28,767352;38,224394
FALSE;SARUHANLI GÖKÇEKÖY ASM;MANISA;1;2500;;1522;138;15;1522;1522;-0.552;15;1522;1522;978;0;1607969;1604559;3410;808079;806557;Existing;27,602708;38,871466
FALSE;SARUHANLI NURİYE ASM;MANISA;1;2500;;1367;140;15;1367;1367;-0.169;15;1367;1367;1133;0;1607969;1604559;3410;805143;803776;Existing;27,683964;38,761056
FALSE;SARUHANLI İSHAKÇELEBİ ASM;MANISA;1;2500;;1122;145;15;1110;1122;-0.378;15;1110;1110;1390;0;1607969;1604559;3410;798918;797807;Existing;27,625705;38,752656
FALSE;SARUHANLI HACIRAHMANLI ASM;MANISA;2;5000;;3297;113;15;3297;3297;-0.088;15;3297;3297;1703;0;1607969;1604559;3410;861893;858596;Existing;27,605306;38,751253
FALSE;SARUHANLI 1 NOLU ASM;MANISA;4;10000;;8331;95;15;8331;8331;0.768;15;8331;8331;1669;0;1607969;1604559;3410;928358;920026;Existing;27,566303;38,733455
FALSE;SARUHANLI MÜTEVELLİ ASM;MANISA;1;2500;;2543;119;15;2543;2543;-0.382;15;2543;2500;0;43;1607969;1604559;3410;844826;842326;Existing;27,58433;38,681991
FALSE;SARUHANLI KOLDERE ASM;MANISA;2;5000;;2243;120;15;2243;2243;-0.567;15;2243;2243;2757;0;1607969;1604559;3410;842326;840083;Existing;27,637522;38,655064
FALSE;SARUHANLI BÜYÜKBELEN ASM;MANISA;1;2500;;1777;131;15;1777;1777;-0.672;15;1777;1777;723;0;1607969;1604559;3410;819679;817901;Existing;27,820444;38,642219
FALSE;SELENDİ 1 NOLU ASM;MANISA;5;12500;;9485;92;15;9485;9485;0.856;15;9485;9485;3015;0;1607969;1604559;3410;949154;939669;Existing;28,860192;38,740569
FALSE;SOMA 6 NOLU ŞEVKET UYAR ASM;MANISA;2;5000;;16026;82;15;8647;16026;0.937;11;5448;5000;0;448;1607969;1604559;3410;1002031;997031;Existing;27,62308;39,197722
FALSE;SOMA 5 NOLU BELEDİYE ASM;MANISA;4;10000;;32020;47;15;24627;32020;0.974;9;10019;10000;0;19;1607969;1604559;3410;1209228;1199228;Existing;27,615242;39,191586
FALSE;SOMA 8 NOLU ASM;MANISA;2;5000;;18395;77;15;4058;18395;0.774;15;4058;4058;942;0;1607969;1604559;3410;1028794;1024737;Existing;27,594139;39,189444
FALSE;SOMA 3 NOLU ŞOFÖRLER ODASI ASM;MANISA;6;15000;;29628;52;15;18286;29628;0.46;13;15722;15000;0;722;1607969;1604559;3410;1173487;1158487;Existing;27,602311;39,187225
FALSE;SOMA 9 NOLU MÜZEKKA GÜLCÜLER ASM;MANISA;3;7500;;33941;43;15;33941;33941;0.826;6;8560;7500;0;1060;1607969;1604559;3410;1244187;1236687;Existing;27,61012295;39,18531287
FALSE;SOMA AVDAN ASM;MANISA;1;2500;;1179;143;15;1179;1179;-0.592;15;1179;1179;1321;0;1607969;1604559;3410;801246;800066;Existing;27,511297;39,174397
FALSE;SOMA CENKYERİ ASM;MANISA;1;2500;;3917;109;15;3917;3917;-0.057;9;2541;2500;0;41;1607969;1604559;3410;873113;870613;Existing;27,481558;39,152833
FALSE;ŞEHZADELER KARAĞAÇLI ASM;MANISA;1;2500;;2054;126;15;2054;2054;-0.64;15;2054;2054;446;0;1607969;1604559;3410;829323;827270;Existing;27,518772;38,680013
FALSE;ŞEHZADELER 6 NOLU ASM;MANISA;2;5000;;41703;30;15;4514;41703;0.785;15;4514;4514;486;0;1607969;1604559;3410;1338525;1334011;Existing;27,428499;38,625413
FALSE;ŞEHZADELER 10 NOLU ASM;MANISA;2;5000;;28965;54;15;12784;28965;0.829;9;5804;5000;0;804;1607969;1604559;3410;1146356;1141356;Existing;27,452622;38,621077
FALSE;ŞEHZADELER 1 NOLU ASM;MANISA;9;22500;;49598;18;15;12878;49598;0.94;15;12878;12878;9622;0;1607969;1604559;3410;1428069;1415192;Existing;27,436252;38,618499
FALSE;ŞEHZADELER 7 NOLU ASM;MANISA;3;7500;;65452;8;15;43703;65452;0.978;6;8541;7500;0;1041;1607969;1604559;3410;1529559;1522059;Existing;27,426094;38,618452
FALSE;ŞEHZADELER 13 NOLU ASM;MANISA;2;5000;;40033;33;15;4427;40033;0.843;15;4427;4427;573;0;1607969;1604559;3410;1323186;1318759;Existing;27,441886;38,61723
FALSE;ŞEHZADELER 4 NOLU NÜKHET-SALİM YAVAŞ ASM;MANISA;5;12500;;26659;61;15;10280;26659;0.772;15;10280;10280;2220;0;1607969;1604559;3410;1118161;1107882;Existing;27,456569;38,617188
FALSE;ŞEHZADELER 3 NOLU ASM;MANISA;4;10000;;64484;9;15;40169;64484;0.898;8;13098;10000;0;3098;1607969;1604559;3410;1522059;1512059;Existing;27,42861;38,616103
FALSE;ŞEHZADELER 9 NOLU ASM;MANISA;5;12500;;53482;14;15;10896;53482;0.917;15;10896;10896;1604;0;1607969;1604559;3410;1466465;1455569;Existing;27,430424;38,612625
FALSE;ŞEHZADELER E TİPİ CEZAEVİ ASM;MANISA;1;2500;;7181;97;15;2212;7181;-0.258;15;2212;2212;288;0;1607969;1604559;3410;917526;915314;Existing;27,476472;38,612133
FALSE;ŞEHZADELER 2 NOLU ASM;MANISA;8;20000;;54307;13;15;13094;54307;0.926;15;13094;13094;6906;0;1607969;1604559;3410;1479559;1466465;Existing;27,424763;38,610697
FALSE;ŞEHZADELER 8 NOLU AKARLAR ASM;MANISA;1;2500;;7853;96;15;4823;7853;0.017;8;2605;2500;0;105;1607969;1604559;3410;920026;917526;Existing;27,473285;38,607739
FALSE;ŞEHZADELER AŞAĞIÇOBANİSA ASM;MANISA;2;5000;;3103;116;15;3103;3103;0.836;15;3103;3103;1897;0;1607969;1604559;3410;852928;849826;Existing;27,569335;38,564511
FALSE;ŞEHZADELER SANCAKLI BOZKÖY ASM;MANISA;1;2500;;1945;128;15;1945;1945;0.03;15;1945;1945;555;0;1607969;1604559;3410;825312;823366;Existing;27,542952;38,516025
FALSE;TURGUTLU URGANLI ASM;MANISA;2;5000;;4296;105;15;4296;4296;0.469;15;4296;4296;704;0;1607969;1604559;3410;888391;884095;Existing;27,838055;38,515556
FALSE;TURGUTLU 12 NOLU ASM;MANISA;4;10000;;34375;42;15;4572;34375;0.728;15;4572;4572;5428;0;1607969;1604559;3410;1248759;1244187;Existing;27,697777;38,506667
FALSE;TURGUTLU 2 NOLU ASM;MANISA;4;10000;;40902;32;15;10651;40902;0.881;15;10651;10000;0;651;1607969;1604559;3410;1333186;1323186;Existing;27,7125;38,503889
FALSE;TURGUTLU İLHAN FİLİZ–SEVİNÇ ASILI ASM;MANISA;2;5000;;51683;15;15;29183;51683;0.949;8;5405;5000;0;405;1607969;1604559;3410;1455569;1450569;Existing;27,70582127;38,5021593
FALSE;TURGUTLU 5 NOLU BELEDİYE ASM;MANISA;4;10000;;46927;24;15;15272;46927;0.849;12;10868;10000;0;868;1607969;1604559;3410;1380009;1370009;Existing;27,696389;38,501111
FALSE;TURGUTLU 4 NOLU ASM;MANISA;4;10000;;54430;12;15;41930;54430;0.978;8;11657;10000;0;1657;1607969;1604559;3410;1489559;1479559;Existing;27,709128;38,500642
FALSE;TURGUTLU 10 NOLU MUZAFFER-REŞAT AKAN ASM;MANISA;5;12500;;57851;11;15;57851;57851;0.967;7;14861;12500;0;2361;1607969;1604559;3410;1502059;1489559;Existing;27,7038345;38,49675739
FALSE;TURGUTLU 7 NOLU GÖZDE ERKAN ASM;MANISA;5;12500;;51593;16;15;30268;51593;0.956;9;13408;12500;0;908;1607969;1604559;3410;1450569;1438069;Existing;27,713961;38,495844
FALSE;TURGUTLU AVŞAR NERİMAN GÜREL ASM;MANISA;1;2500;;3767;111;15;3767;3767;-0.282;8;2502;2500;0;2;1607969;1604559;3410;868113;865613;Existing;27,764444;38,493611
FALSE;TURGUTLU 3 NOLU MUSTAFA ERÜNER ASM;MANISA;4;10000;;48477;19;15;23061;48477;0.946;9;10024;10000;0;24;1607969;1604559;3410;1415192;1405192;Existing;27,697222;38,493055
FALSE;TURGUTLU DERBENT ASM;MANISA;1;2500;;4233;107;15;4233;4233;-0.384;8;2809;2500;0;309;1607969;1604559;3410;879839;877339;Existing;27,789722;38,491886
FALSE;TURGUTLU 1 NOLU ASM;MANISA;4;10000;;50493;17;15;24562;50493;0.955;9;11152;10000;0;1152;1607969;1604559;3410;1438069;1428069;Existing;27,705128;38,491552
FALSE;TURGUTLU 6 NOLU ASM;MANISA;3;7500;;17222;80;15;15002;17222;0.683;9;7623;7500;0;123;1607969;1604559;3410;1009737;1002237;Existing;27,729608;38,490558
FALSE;TURGUTLU 9 NOLU ASM;MANISA;5;12500;;27769;57;15;7778;27769;0.873;15;7778;7778;4722;0;1607969;1604559;3410;1130758;1122980;Existing;27,704167;38,486111
FALSE;YUNUSEMRE OSMANCALI ASM;MANISA;1;2500;;1068;146;15;1068;1068;-0.679;15;1068;1068;1432;0;1607969;1604559;3410;797807;796739;Existing;27,254439;38,760842
FALSE;YUNUSEMRE ÜÇPINAR ASM;MANISA;1;2500;;1301;141;15;1301;1301;-0.691;15;1301;1301;1199;0;1607969;1604559;3410;803776;802475;Existing;27,361678;38,731091
FALSE;YUNUSEMRE 17 NOLU ASM;MANISA;2;5000;;10813;89;15;10813;10813;0.901;9;5159;5000;0;159;1607969;1604559;3410;970441;965441;Existing;27,34156;38,65936136
FALSE;YUNUSEMRE 16 NOLU ASM;MANISA;4;10000;;25825;64;15;15406;25825;0.96;13;11907;10000;0;1907;1607969;1604559;3410;1102547;1092547;Existing;27,39625141;38,63669139
FALSE;YUNUSEMRE 3 NOLU ASM;MANISA;5;12500;;39716;34;15;22828;39716;0.955;11;13001;12500;0;501;1607969;1604559;3410;1318759;1306259;Existing;27,403567;38,63043
FALSE;YUNUSEMRE 1 NOLU YILMAZ VE CANBAZ ASM;MANISA;4;10000;;68758;3;15;54871;68758;0.99;7;12441;10000;0;2441;1607969;1604559;3410;1572059;1562059;Existing;27,384914;38,624966
FALSE;YUNUSEMRE 11 NOLU SUZAN YURTSEVEN ASM;MANISA;4;10000;;47298;23;15;12322;47298;0.962;14;10980;10000;0;980;1607969;1604559;3410;1390009;1380009;Existing;27,414283;38,624952
FALSE;YUNUSEMRE 14 NOLU ASM;MANISA;4;10000;;67890;5;15;48575;67890;0.826;6;11959;10000;0;1959;1607969;1604559;3410;1557059;1547059;Existing;27,402417;38,619777
FALSE;YUNUSEMRE ŞEHİT PİYADE KOMANDO ER MEHMET SAVUNMAZ ASM;MANISA;4;10000;;66792;7;15;37648;66792;0.973;10;12285;10000;0;2285;1607969;1604559;3410;1539559;1529559;Existing;27,41550586;38,61930496
FALSE;YUNUSEMRE 9 NOLU ASM;MANISA;3;7500;;66856;6;15;36653;66856;0.937;7;8367;7500;0;867;1607969;1604559;3410;1547059;1539559;Existing;27,403206;38,618305
FALSE;YUNUSEMRE 6 NOLU HATİCE ALMIŞ ASM;MANISA;7;17500;;71335;1;15;71335;71335;0.968;7;18983;17500;0;1483;1607969;1604559;3410;1604559;1587059;Existing;27,391469;38,618038
FALSE;YUNUSEMRE 8 NOLU ŞOFÖRLER CEMİYETİ ASM;MANISA;6;15000;;69178;2;15;69178;69178;0.95;7;17751;15000;0;2751;1607969;1604559;3410;1587059;1572059;Existing;27,415867;38,616983
FALSE;YUNUSEMRE 12 NOLU ASM;MANISA;2;5000;;68480;4;15;53480;68480;0.985;6;7252;5000;0;2252;1607969;1604559;3410;1562059;1557059;Existing;27,419452;38,6144
FALSE;YUNUSEMRE 13 NOLU ASM;MANISA;4;10000;;62435;10;15;22261;62435;0.516;9;11817;10000;0;1817;1607969;1604559;3410;1512059;1502059;Existing;27,417919;38,613025
FALSE;YUNUSEMRE 2 NOLU ASM;MANISA;2;5000;;45425;27;15;31575;45425;0.762;5;6872;5000;0;1872;1607969;1604559;3410;1361025;1356025;Existing;27,386016;38,612128
FALSE;YUNUSEMRE 10 NOLU ASM;MANISA;1;2500;;34838;40;15;19980;34838;0.977;6;3404;2500;0;904;1607969;1604559;3410;1258759;1256259;Existing;27,387102;38,610028
FALSE;YUNUSEMRE 7 NOLU GÜZİDE YURTSEVEN ASM;MANISA;6;15000;;46558;25;15;8984;46558;-0.526;15;8984;8984;6016;0;1607969;1604559;3410;1370009;1361025;Existing;27,410678;38,609978
TRUE;MANISA YENI ASM 1;MANISA;;15000;facility_1;;;15;59421;;0.723;7;18241;15000;0;3241;1607969;1604559;3410;776844;761844;Segment1;27,37344044;38,6175317
TRUE;MANISA YENI ASM 2;MANISA;;15000;facility_2;;;15;49741;;0.819;7;16888;15000;0;1888;1607969;1604559;3410;761844;746844;Segment1;27,35850782;38,6175784
TRUE;MANISA YENI ASM 3;MANISA;;15000;facility_3;;;15;34263;;0.862;9;17041;15000;0;2041;1607969;1604559;3410;746844;731844;Segment1;27,34936222;38,62661797
TRUE;MANISA YENI ASM 4;MANISA;;15000;facility_4;;;15;22831;;0.78;11;15362;15000;0;362;1607969;1604559;3410;731844;716844;Segment1;27,32751431;38,62217521
TRUE;MANISA YENI ASM 5;MANISA;;15000;facility_5;;;15;24061;;0.913;11;15493;15000;0;493;1607969;1604559;3410;716844;701844;Segment1;27,378125;38,63463925
TRUE;MANISA YENI ASM 6;MANISA;;15000;facility_6;;;15;19050;;0.55;13;16395;15000;0;1395;1607969;1604559;3410;701844;686844;Segment1;27,36534953;38,60764414
TRUE;MANISA YENI ASM 7;MANISA;;15000;facility_7;;;15;15137;;0.05;15;15137;15000;0;137;1607969;1604559;3410;686844;671844;Segment1;27,34242222;38,61672539
TRUE;MANISA YENI ASM 8;MANISA;;15000;facility_8;;;15;17453;;0.415;13;15818;15000;0;818;1607969;1604559;3410;671844;656844;Segment1;27,65485777;38,49012833
TRUE;MANISA YENI ASM 9;MANISA;;15000;facility_9;;;15;22125;;0.713;11;15442;15000;0;442;1607969;1604559;3410;656844;641844;Segment1;27,36659893;38,62746642
TRUE;MANISA YENI ASM 10;MANISA;;12500;facility_10;;;15;10566;;0.008;15;10566;10566;1934;0;1607969;1604559;3410;641844;631278;Segment2;27,31258457;38,62311724
